date,msa,geo_value,cases_100k,start_date,pos_rate,data_date
2020-04-02,Bloomington,14020,2.9545588843586,NA,NA,2021-10-02
2020-04-03,Bloomington,14020,3.3766387249812,NA,NA,2021-10-02
2020-04-04,Bloomington,14020,2.9545588843586,2020-03-29,0.10915492957746478,2021-10-02
2020-04-05,Bloomington,14020,2.701310979985,NA,NA,2021-10-02
2020-04-06,Bloomington,14020,2.5324790437359,NA,NA,2021-10-02
2020-04-07,Bloomington,14020,2.5324790437359,NA,NA,2021-10-02
2020-04-08,Bloomington,14020,2.701310979985,NA,NA,2021-10-02
2020-04-09,Bloomington,14020,2.5324790437359,NA,NA,2021-10-02
2020-04-10,Bloomington,14020,2.9545588843586,NA,NA,2021-10-02
2020-04-11,Bloomington,14020,2.9545588843586,2020-04-05,0.12582781456953643,2021-10-02
2020-04-12,Bloomington,14020,3.2922227568567,NA,NA,2021-10-02
2020-04-13,Bloomington,14020,3.3766387249812,NA,NA,2021-10-02
2020-04-14,Bloomington,14020,3.2922227568567,NA,NA,2021-10-02
2020-04-15,Bloomington,14020,3.1233908206076,NA,NA,2021-10-02
2020-04-16,Bloomington,14020,3.7987185656039,NA,NA,2021-10-02
2020-04-17,Bloomington,14020,3.4610546931057,NA,NA,2021-10-02
2020-04-18,Bloomington,14020,3.4610546931057,2020-04-12,0.11073825503355705,2021-10-02
2020-04-19,Bloomington,14020,2.7857269481095,NA,NA,2021-10-02
2020-04-20,Bloomington,14020,2.4480630756114,NA,NA,2021-10-02
2020-04-21,Bloomington,14020,2.2792311393623,NA,NA,2021-10-02
2020-04-22,Bloomington,14020,2.1948151712378,NA,NA,2021-10-02
2020-04-23,Bloomington,14020,1.435071458117,NA,NA,2021-10-02
2020-04-24,Bloomington,14020,0.92857564936983,NA,NA,2021-10-02
2020-04-25,Bloomington,14020,0.67532774499624,2020-04-19,0.02834008097165992,2021-10-02
2020-04-26,Bloomington,14020,0.59091177687171,NA,NA,2021-10-02
2020-04-27,Bloomington,14020,0.59091177687171,NA,NA,2021-10-02
2020-04-28,Bloomington,14020,0.59091177687171,NA,NA,2021-10-02
2020-04-29,Bloomington,14020,0.33766387249812,NA,NA,2021-10-02
2020-04-30,Bloomington,14020,0.50649580874718,NA,NA,2021-10-02
2020-05-01,Bloomington,14020,0.75974371312077,NA,NA,2021-10-02
2020-05-02,Bloomington,14020,1.0129916174944,2020-04-26,0.023255813953488372,2021-10-02
2020-05-03,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-05-04,Bloomington,14020,1.0974075856189,NA,NA,2021-10-02
2020-05-05,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-05-06,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-07,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-08,Bloomington,14020,1.5194874262415,NA,NA,2021-10-02
2020-05-09,Bloomington,14020,1.266239521868,2020-05-03,0.02329450915141431,2021-10-02
2020-05-10,Bloomington,14020,1.3506554899925,NA,NA,2021-10-02
2020-05-11,Bloomington,14020,1.3506554899925,NA,NA,2021-10-02
2020-05-12,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-13,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-05-14,Bloomington,14020,0.8441596812453,NA,NA,2021-10-02
2020-05-15,Bloomington,14020,0.33766387249812,NA,NA,2021-10-02
2020-05-16,Bloomington,14020,0.16883193624906,2020-05-10,0.011138613861386138,2021-10-02
2020-05-17,Bloomington,14020,0.50649580874718,NA,NA,2021-10-02
2020-05-18,Bloomington,14020,0.42207984062265,NA,NA,2021-10-02
2020-05-19,Bloomington,14020,0.67532774499624,NA,NA,2021-10-02
2020-05-20,Bloomington,14020,0.92857564936983,NA,NA,2021-10-02
2020-05-21,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-05-22,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-23,Bloomington,14020,1.435071458117,2020-05-17,0.017150395778364115,2021-10-02
2020-05-24,Bloomington,14020,1.0974075856189,NA,NA,2021-10-02
2020-05-25,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-26,Bloomington,14020,1.266239521868,NA,NA,2021-10-02
2020-05-27,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-05-28,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-05-29,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-05-30,Bloomington,14020,1.0129916174944,2020-05-24,0.012170385395537525,2021-10-02
2020-05-31,Bloomington,14020,0.92857564936983,NA,NA,2021-10-02
2020-06-01,Bloomington,14020,0.75974371312077,NA,NA,2021-10-02
2020-06-02,Bloomington,14020,0.75974371312077,NA,NA,2021-10-02
2020-06-03,Bloomington,14020,0.67532774499624,NA,NA,2021-10-02
2020-06-04,Bloomington,14020,0.42207984062265,NA,NA,2021-10-02
2020-06-05,Bloomington,14020,0.42207984062265,NA,NA,2021-10-02
2020-06-06,Bloomington,14020,0.8441596812453,2020-05-31,0.012448132780082987,2021-10-02
2020-06-07,Bloomington,14020,0.8441596812453,NA,NA,2021-10-02
2020-06-08,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-06-09,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-06-10,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-06-11,Bloomington,14020,1.435071458117,NA,NA,2021-10-02
2020-06-12,Bloomington,14020,1.435071458117,NA,NA,2021-10-02
2020-06-13,Bloomington,14020,1.0129916174944,2020-06-07,0.008051529790660225,2021-10-02
2020-06-14,Bloomington,14020,1.1818235537434,NA,NA,2021-10-02
2020-06-15,Bloomington,14020,1.0974075856189,NA,NA,2021-10-02
2020-06-16,Bloomington,14020,1.0129916174944,NA,NA,2021-10-02
2020-06-17,Bloomington,14020,1.9415672668642,NA,NA,2021-10-02
2020-06-18,Bloomington,14020,1.7727353306151,NA,NA,2021-10-02
2020-06-19,Bloomington,14020,2.0259832349887,NA,NA,2021-10-02
2020-06-20,Bloomington,14020,2.1948151712378,2020-06-14,0.017336485421591805,2021-10-02
2020-06-21,Bloomington,14020,2.0259832349887,NA,NA,2021-10-02
2020-06-22,Bloomington,14020,2.0259832349887,NA,NA,2021-10-02
2020-06-23,Bloomington,14020,2.1948151712378,NA,NA,2021-10-02
2020-06-24,Bloomington,14020,1.0974075856189,NA,NA,2021-10-02
2020-06-25,Bloomington,14020,1.5194874262415,NA,NA,2021-10-02
2020-06-26,Bloomington,14020,1.3506554899925,NA,NA,2021-10-02
2020-06-27,Bloomington,14020,1.7727353306151,2020-06-21,0.013775510204081633,2021-10-02
2020-06-28,Bloomington,14020,2.3636471074869,NA,NA,2021-10-02
2020-06-29,Bloomington,14020,2.6168950118604,NA,NA,2021-10-02
2020-06-30,Bloomington,14020,2.870142916234,NA,NA,2021-10-02
2020-07-01,Bloomington,14020,3.9675505018529,NA,NA,2021-10-02
2020-07-02,Bloomington,14020,4.0519664699775,NA,NA,2021-10-02
2020-07-03,Bloomington,14020,4.3052143743511,NA,NA,2021-10-02
2020-07-04,Bloomington,14020,4.5584622787246,2020-06-28,0.03701626472237801,2021-10-02
2020-07-05,Bloomington,14020,3.9675505018529,NA,NA,2021-10-02
2020-07-06,Bloomington,14020,5.8247018005926,NA,NA,2021-10-02
2020-07-07,Bloomington,14020,5.3182059918454,NA,NA,2021-10-02
2020-07-08,Bloomington,14020,4.8961261512228,NA,NA,2021-10-02
2020-07-09,Bloomington,14020,4.3052143743511,NA,NA,2021-10-02
2020-07-10,Bloomington,14020,3.8831345337284,NA,NA,2021-10-02
2020-07-11,Bloomington,14020,5.8247018005926,2020-07-05,0.0256978289765175,2021-10-02
2020-07-12,Bloomington,14020,6.5000295455888,NA,NA,2021-10-02
2020-07-13,Bloomington,14020,5.4870379280945,NA,NA,2021-10-02
2020-07-14,Bloomington,14020,6.6688614818379,NA,NA,2021-10-02
2020-07-15,Bloomington,14020,6.7532774499624,NA,NA,2021-10-02
2020-07-16,Bloomington,14020,8.0195169718304,NA,NA,2021-10-02
2020-07-17,Bloomington,14020,9.5390043980719,NA,NA,2021-10-02
2020-07-18,Bloomington,14020,9.2013405255738,2020-07-12,0.04581818181818182,2021-10-02
2020-07-19,Bloomington,14020,10.80524391994,NA,NA,2021-10-02
2020-07-20,Bloomington,14020,10.636411983691,NA,NA,2021-10-02
2020-07-21,Bloomington,14020,10.045500206819,NA,NA,2021-10-02
2020-07-22,Bloomington,14020,9.8766682705701,NA,NA,2021-10-02
2020-07-23,Bloomington,14020,11.902651505559,NA,NA,2021-10-02
2020-07-24,Bloomington,14020,13.4221389318,NA,NA,2021-10-02
2020-07-25,Bloomington,14020,12.155899409932,2020-07-19,0.043934426229508196,2021-10-02
2020-07-26,Bloomington,14020,11.649403601185,NA,NA,2021-10-02
2020-07-27,Bloomington,14020,11.227323760563,NA,NA,2021-10-02
2020-07-28,Bloomington,14020,11.987067473683,NA,NA,2021-10-02
2020-07-29,Bloomington,14020,12.66239521868,NA,NA,2021-10-02
2020-07-30,Bloomington,14020,10.889659888064,NA,NA,2021-10-02
2020-07-31,Bloomington,14020,10.2143321,NA,NA,2021-10-02
2020-08-01,Bloomington,14020,9.0325085893248,2020-07-26,0.036223929747530186,2021-10-02
2020-08-02,Bloomington,14020,8.1039329399549,NA,NA,2021-10-02
2020-08-03,Bloomington,14020,7.6818530993323,NA,NA,2021-10-02
2020-08-04,Bloomington,14020,7.3441892268341,NA,NA,2021-10-02
2020-08-05,Bloomington,14020,6.3311976093398,NA,NA,2021-10-02
2020-08-06,Bloomington,14020,5.6558698643435,NA,NA,2021-10-02
2020-08-07,Bloomington,14020,4.5584623,NA,NA,2021-10-02
2020-08-08,Bloomington,14020,6.837693418087,2020-08-02,0.03240391861341371,2021-10-02
2020-08-09,Bloomington,14020,7.0909413224606,NA,NA,2021-10-02
2020-08-10,Bloomington,14020,7.2597732587096,NA,NA,2021-10-02
2020-08-11,Bloomington,14020,7.4286051949587,NA,NA,2021-10-02
2020-08-12,Bloomington,14020,7.6818530993323,NA,NA,2021-10-02
2020-08-13,Bloomington,14020,8.1039329399549,NA,NA,2021-10-02
2020-08-14,Bloomington,14020,7.6818530993323,NA,NA,2021-10-02
2020-08-15,Bloomington,14020,6.3311976093398,2020-08-09,0.013819464863275507,2021-10-02
2020-08-16,Bloomington,14020,5.9935337368417,NA,NA,2021-10-02
2020-08-17,Bloomington,14020,5.8247018005926,NA,NA,2021-10-02
2020-08-18,Bloomington,14020,5.0649580874718,NA,NA,2021-10-02
2020-08-19,Bloomington,14020,4.6428782468492,NA,NA,2021-10-02
2020-08-20,Bloomington,14020,4.8961261512228,NA,NA,2021-10-02
2020-08-21,Bloomington,14020,5.4026219599699,NA,NA,2021-10-02
2020-08-22,Bloomington,14020,5.7402858324681,2020-08-16,0.006948399589930516,2021-10-02
2020-08-23,Bloomington,14020,6.1623656730907,NA,NA,2021-10-02
2020-08-24,Bloomington,14020,14.181882644921,NA,NA,2021-10-02
2020-08-25,Bloomington,14020,14.857210389917,NA,NA,2021-10-02
2020-08-26,Bloomington,14020,17.305273465529,NA,NA,2021-10-02
2020-08-27,Bloomington,14020,17.220857497404,NA,NA,2021-10-02
2020-08-28,Bloomington,14020,17.727353306151,NA,NA,2021-10-02
2020-08-29,Bloomington,14020,18.993592828019,2020-08-23,0.027321515693608717,2021-10-02
2020-08-30,Bloomington,14020,21.019576063008,NA,NA,2021-10-02
2020-08-31,Bloomington,14020,17.811769274276,NA,NA,2021-10-02
2020-09-01,Bloomington,14020,19.500088636767,NA,NA,2021-10-02
2020-09-02,Bloomington,14020,21.863735744253,NA,NA,2021-10-02
2020-09-03,Bloomington,14020,23.889718979242,NA,NA,2021-10-02
2020-09-04,Bloomington,14020,24.649462692363,NA,NA,2021-10-02
2020-09-05,Bloomington,14020,29.039093034838,2020-08-30,0.058697444352844186,2021-10-02
2020-09-06,Bloomington,14020,29.967668684208,NA,NA,2021-10-02
2020-09-07,Bloomington,14020,29.798836747959,NA,NA,2021-10-02
2020-09-08,Bloomington,14020,29.63000481171,NA,NA,2021-10-02
2020-09-09,Bloomington,14020,27.857269481095,NA,NA,2021-10-02
2020-09-10,Bloomington,14020,27.519605608597,NA,NA,2021-10-02
2020-09-11,Bloomington,14020,45.078126978499,NA,NA,2021-10-02
2020-09-12,Bloomington,14020,48.117101830982,2020-09-06,0.06963512677798392,2021-10-02
2020-09-13,Bloomington,14020,47.188526181613,NA,NA,2021-10-02
2020-09-14,Bloomington,14020,45.753454723496,NA,NA,2021-10-02
2020-09-15,Bloomington,14020,56.052202834688,NA,NA,2021-10-02
2020-09-16,Bloomington,14020,55.376875089692,NA,NA,2021-10-02
2020-09-17,Bloomington,14020,55.123627185318,NA,NA,2021-10-02
2020-09-18,Bloomington,14020,39.928752922903,NA,NA,2021-10-02
2020-09-19,Bloomington,14020,35.707954516676,2020-09-13,0.044103748818649584,2021-10-02
2020-09-20,Bloomington,14020,35.876786452925,NA,NA,2021-10-02
2020-09-21,Bloomington,14020,33.766387249812,NA,NA,2021-10-02
2020-09-22,Bloomington,14020,25.15595850111,NA,NA,2021-10-02
2020-09-23,Bloomington,14020,26.000118182355,NA,NA,2021-10-02
2020-09-24,Bloomington,14020,24.818294628612,NA,NA,2021-10-02
2020-09-25,Bloomington,14020,22.285815584876,NA,NA,2021-10-02
2020-09-26,Bloomington,14020,19.837752509265002,2020-09-20,0.023243639409485917,2021-10-02
2020-09-27,Bloomington,14020,19.078008796144,NA,NA,2021-10-02
2020-09-28,Bloomington,14020,20.175416381763,NA,NA,2021-10-02
2020-09-29,Bloomington,14020,17.13644152928,NA,NA,2021-10-02
2020-09-30,Bloomington,14020,16.967609593031,NA,NA,2021-10-02
2020-10-01,Bloomington,14020,16.883193624906,NA,NA,2021-10-02
2020-10-02,Bloomington,14020,15.870202007412,NA,NA,2021-10-02
2020-10-03,Bloomington,14020,15.448122166789,2020-09-27,0.018325165139569572,2021-10-02
2020-10-04,Bloomington,14020,14.857210389917,NA,NA,2021-10-02
2020-10-05,Bloomington,14020,14.603962485544,NA,NA,2021-10-02
2020-10-06,Bloomington,14020,15.3637062,NA,NA,2021-10-02
2020-10-07,Bloomington,14020,13.928634740548,NA,NA,2021-10-02
2020-10-08,Bloomington,14020,14.181882644921,NA,NA,2021-10-02
2020-10-09,Bloomington,14020,15.448122166789,NA,NA,2021-10-02
2020-10-10,Bloomington,14020,16.20786587991,2020-10-04,0.021204871683340582,2021-10-02
2020-10-11,Bloomington,14020,16.545529752408,NA,NA,2021-10-02
2020-10-12,Bloomington,14020,16.798777656782,NA,NA,2021-10-02
2020-10-13,Bloomington,14020,17.9806012,NA,NA,2021-10-02
2020-10-14,Bloomington,14020,17.389689433653,NA,NA,2021-10-02
2020-10-15,Bloomington,14020,17.727353306151,NA,NA,2021-10-02
2020-10-16,Bloomington,14020,17.980601210525,NA,NA,2021-10-02
2020-10-17,Bloomington,14020,16.461113784283,2020-10-11,0.021155137676292814,2021-10-02
2020-10-18,Bloomington,14020,16.123449911785,NA,NA,2021-10-02
2020-10-19,Bloomington,14020,16.461113784283,NA,NA,2021-10-02
2020-10-20,Bloomington,14020,14.519546517419,NA,NA,2021-10-02
2020-10-21,Bloomington,14020,14.688378453668,NA,NA,2021-10-02
2020-10-22,Bloomington,14020,15.616954103038,NA,NA,2021-10-02
2020-10-23,Bloomington,14020,13.590970868049,NA,NA,2021-10-02
2020-10-24,Bloomington,14020,14.857210389917,2020-10-18,0.017777336378985004,2021-10-02
2020-10-25,Bloomington,14020,15.363706198665,NA,NA,2021-10-02
2020-10-26,Bloomington,14020,15.026042326166,NA,NA,2021-10-02
2020-10-27,Bloomington,14020,15.448122166789,NA,NA,2021-10-02
2020-10-28,Bloomington,14020,18.740344923646,NA,NA,2021-10-02
2020-10-29,Bloomington,14020,17.980601210525,NA,NA,2021-10-02
2020-10-30,Bloomington,14020,22.876727361748,NA,NA,2021-10-02
2020-10-31,Bloomington,14020,22.201399616752,2020-10-25,0.024598727324532246,2021-10-02
2020-11-01,Bloomington,14020,21.357239935506,NA,NA,2021-10-02
2020-11-02,Bloomington,14020,23.467639138619,NA,NA,2021-10-02
2020-11-03,Bloomington,14020,24.987126564861,NA,NA,2021-10-02
2020-11-04,Bloomington,14020,25.493622373608,NA,NA,2021-10-02
2020-11-05,Bloomington,14020,27.688437544846,NA,NA,2021-10-02
2020-11-06,Bloomington,14020,29.714420779835,NA,NA,2021-10-02
2020-11-07,Bloomington,14020,34.357299026684,2020-11-01,0.03894571203776554,2021-10-02
2020-11-08,Bloomington,14020,42.207984062265,NA,NA,2021-10-02
2020-11-09,Bloomington,14020,39.675505018529,NA,NA,2021-10-02
2020-11-10,Bloomington,14020,42.29240003039,NA,NA,2021-10-02
2020-11-11,Bloomington,14020,40.266416795401,NA,NA,2021-10-02
2020-11-12,Bloomington,14020,46.175534564118,NA,NA,2021-10-02
2020-11-13,Bloomington,14020,44.149551329129,NA,NA,2021-10-02
2020-11-14,Bloomington,14020,47.69502199036,2020-11-08,0.041771549084971764,2021-10-02
2020-11-15,Bloomington,14020,51.324908619715,NA,NA,2021-10-02
2020-11-16,Bloomington,14020,54.448299440322,NA,NA,2021-10-02
2020-11-17,Bloomington,14020,57.740522197179,NA,NA,2021-10-02
2020-11-18,Bloomington,14020,66.013287073383,NA,NA,2021-10-02
2020-11-19,Bloomington,14020,65.928871105258,NA,NA,2021-10-02
2020-11-20,Bloomington,14020,73.188644363968,NA,NA,2021-10-02
2020-11-21,Bloomington,14020,77.32502680207,2020-11-15,0.04396392703422833,2021-10-02
2020-11-22,Bloomington,14020,72.682148555221,NA,NA,2021-10-02
2020-11-23,Bloomington,14020,73.357476300217,NA,NA,2021-10-02
2020-11-24,Bloomington,14020,69.896421607111,NA,NA,2021-10-02
2020-11-25,Bloomington,14020,64.747047551515,NA,NA,2021-10-02
2020-11-26,Bloomington,14020,61.454824794658,NA,NA,2021-10-02
2020-11-27,Bloomington,14020,56.052202834688,NA,NA,2021-10-02
2020-11-28,Bloomington,14020,45.83787069162,2020-11-22,0.08856541564363381,2021-10-02
2020-11-29,Bloomington,14020,42.376815998514,NA,NA,2021-10-02
2020-11-30,Bloomington,14020,47.272942149737,NA,NA,2021-10-02
2020-12-01,Bloomington,14020,51.662572492213,NA,NA,2021-10-02
2020-12-02,Bloomington,14020,55.123627185318,NA,NA,2021-10-02
2020-12-03,Bloomington,14020,60.019753336541,NA,NA,2021-10-02
2020-12-04,Bloomington,14020,61.876904635281,NA,NA,2021-10-02
2020-12-05,Bloomington,14020,68.292518212745,2020-11-29,0.058243665393960434,2021-10-02
2020-12-06,Bloomington,14020,71.078245160855,NA,NA,2021-10-02
2020-12-07,Bloomington,14020,71.078245160855,NA,NA,2021-10-02
2020-12-08,Bloomington,14020,71.837988873975,NA,NA,2021-10-02
2020-12-09,Bloomington,14020,70.909413224606,NA,NA,2021-10-02
2020-12-10,Bloomington,14020,68.37693418087,NA,NA,2021-10-02
2020-12-11,Bloomington,14020,67.870438372122,NA,NA,2021-10-02
2020-12-12,Bloomington,14020,70.402917415858,2020-12-06,0.06559974647440976,2021-10-02
2020-12-13,Bloomington,14020,69.980837575236,NA,NA,2021-10-02
2020-12-14,Bloomington,14020,67.701606435873,NA,NA,2021-10-02
2020-12-15,Bloomington,14020,63.143144157149,NA,NA,2021-10-02
2020-12-16,Bloomington,14020,63.396392061522,NA,NA,2021-10-02
2020-12-17,Bloomington,14020,62.9743122209,NA,NA,2021-10-02
2020-12-18,Bloomington,14020,64.66263158339,NA,NA,2021-10-02
2020-12-19,Bloomington,14020,57.909354133428,2020-12-13,0.05352936398342945,2021-10-02
2020-12-20,Bloomington,14020,56.136618802813,NA,NA,2021-10-02
2020-12-21,Bloomington,14020,53.519723790952,NA,NA,2021-10-02
2020-12-22,Bloomington,14020,52.591148141582,NA,NA,2021-10-02
2020-12-23,Bloomington,14020,47.272942149737,NA,NA,2021-10-02
2020-12-24,Bloomington,14020,49.974253129722,NA,NA,2021-10-02
2020-12-25,Bloomington,14020,44.233967297254,NA,NA,2021-10-02
2020-12-26,Bloomington,14020,41.701488253518,2020-12-20,0.09565398211686421,2021-10-02
2020-12-27,Bloomington,14020,38.831345337284,NA,NA,2021-10-02
2020-12-28,Bloomington,14020,36.467698229797,NA,NA,2021-10-02
2020-12-29,Bloomington,14020,36.720946134171,NA,NA,2021-10-02
2020-12-30,Bloomington,14020,38.240433560412,NA,NA,2021-10-02
2020-12-31,Bloomington,14020,34.441714994808,NA,NA,2021-10-02
2021-01-01,Bloomington,14020,37.396273879167,NA,NA,2021-10-02
2021-01-02,Bloomington,14020,38.915761305409,2020-12-27,0.08665231431646932,2021-10-02
2021-01-03,Bloomington,14020,40.688496636024,NA,NA,2021-10-02
2021-01-04,Bloomington,14020,42.798895839137,NA,NA,2021-10-02
2021-01-05,Bloomington,14020,40.519664699775,NA,NA,2021-10-02
2021-01-06,Bloomington,14020,48.1171018,NA,NA,2021-10-02
2021-01-07,Bloomington,14020,49.467757320975,NA,NA,2021-10-02
2021-01-08,Bloomington,14020,52.16906830096,NA,NA,2021-10-02
2021-01-09,Bloomington,14020,55.123627185318,2021-01-03,0.05855546001719691,2021-10-02
2021-01-10,Bloomington,14020,57.824938165303,NA,NA,2021-10-02
2021-01-11,Bloomington,14020,57.909354133428,NA,NA,2021-10-02
2021-01-12,Bloomington,14020,59.175593655296,NA,NA,2021-10-02
2021-01-13,Bloomington,14020,50.9872447,NA,NA,2021-10-02
2021-01-14,Bloomington,14020,48.792429575979,NA,NA,2021-10-02
2021-01-15,Bloomington,14020,44.065135361005,NA,NA,2021-10-02
2021-01-16,Bloomington,14020,39.253425177907,2021-01-10,0.03567172479542385,2021-10-02
2021-01-17,Bloomington,14020,37.396273879167,NA,NA,2021-10-02
2021-01-18,Bloomington,14020,35.117042739805,NA,NA,2021-10-02
2021-01-19,Bloomington,14020,38.071601624163,NA,NA,2021-10-02
2021-01-20,Bloomington,14020,36.720946134171,NA,NA,2021-10-02
2021-01-21,Bloomington,14020,37.058610006669,NA,NA,2021-10-02
2021-01-22,Bloomington,14020,35.117042739805,NA,NA,2021-10-02
2021-01-23,Bloomington,14020,36.552114197922,2021-01-17,0.030527692978630616,2021-10-02
2021-01-24,Bloomington,14020,35.539122580427,NA,NA,2021-10-02
2021-01-25,Bloomington,14020,35.792370484801,NA,NA,2021-10-02
2021-01-26,Bloomington,14020,31.993651919197,NA,NA,2021-10-02
2021-01-27,Bloomington,14020,32.753395632318004,NA,NA,2021-10-02
2021-01-28,Bloomington,14020,30.642996429205,NA,NA,2021-10-02
2021-01-29,Bloomington,14020,31.065076269827,NA,NA,2021-10-02
2021-01-30,Bloomington,14020,28.870261098589,2021-01-24,0.02507174142878719,2021-10-02
2021-01-31,Bloomington,14020,27.435189640472,NA,NA,2021-10-02
2021-02-01,Bloomington,14020,26.759861895476,NA,NA,2021-10-02
2021-02-02,Bloomington,14020,26.422198022978,NA,NA,2021-10-02
2021-02-03,Bloomington,14020,23.805303,NA,NA,2021-10-02
2021-02-04,Bloomington,14020,23.805303,NA,NA,2021-10-02
2021-02-05,Bloomington,14020,22.0325677,NA,NA,2021-10-02
2021-02-06,Bloomington,14020,25.0715425,2021-01-31,0.02081485020132396,2021-10-02
2021-02-07,Bloomington,14020,25.7468703,NA,NA,2021-10-02
2021-02-08,Bloomington,14020,24.5650467,NA,NA,2021-10-02
2021-02-09,Bloomington,14020,22.7923114,NA,NA,2021-10-02
2021-02-10,Bloomington,14020,23.9741349,NA,NA,2021-10-02
2021-02-11,Bloomington,14020,22.6234795,NA,NA,2021-10-02
2021-02-12,Bloomington,14020,21.9481517,NA,NA,2021-10-02
2021-02-13,Bloomington,14020,17.5585214,2021-02-07,0.007886953664147224,2021-10-02
2021-02-14,Bloomington,14020,16.2078659,NA,NA,2021-10-02
2021-02-15,Bloomington,14020,15.6169541,NA,NA,2021-10-02
2021-02-16,Bloomington,14020,15.1104583,NA,NA,2021-10-02
2021-02-17,Bloomington,14020,13.5065549,NA,NA,2021-10-02
2021-02-18,Bloomington,14020,10.0455002,NA,NA,2021-10-02
2021-02-19,Bloomington,14020,9.8766683,NA,NA,2021-10-02
2021-02-20,Bloomington,14020,9.8766683,2021-02-14,0.005831683698036488,2021-10-02
2021-02-21,Bloomington,14020,8.019517,NA,NA,2021-10-02
2021-02-22,Bloomington,14020,10.8896599,NA,NA,2021-10-02
2021-02-23,Bloomington,14020,10.3831641,NA,NA,2021-10-02
2021-02-24,Bloomington,14020,10.9740759,NA,NA,2021-10-02
2021-02-25,Bloomington,14020,12.1558994,NA,NA,2021-10-02
2021-02-26,Bloomington,14020,11.7338196,NA,NA,2021-10-02
2021-02-27,Bloomington,14020,10.720828,2021-02-21,0.005595159151193634,2021-10-02
2021-02-28,Bloomington,14020,11.8182355,NA,NA,2021-10-02
2021-03-01,Bloomington,14020,8.2727649,NA,NA,2021-10-02
2021-03-02,Bloomington,14020,8.4415968,NA,NA,2021-10-02
2021-03-03,Bloomington,14020,8.9480926,NA,NA,2021-10-02
2021-03-04,Bloomington,14020,8.9480926,NA,NA,2021-10-02
2021-03-05,Bloomington,14020,9.0325086,NA,NA,2021-10-02
2021-03-06,Bloomington,14020,10.2987481,2021-02-28,0.005315772770549032,2021-10-02
2021-03-07,Bloomington,14020,11.0584918,NA,NA,2021-10-02
2021-03-08,Bloomington,14020,11.2273238,NA,NA,2021-10-02
2021-03-09,Bloomington,14020,10.9740759,NA,NA,2021-10-02
2021-03-10,Bloomington,14020,11.2273238,NA,NA,2021-10-02
2021-03-11,Bloomington,14020,10.8896599,NA,NA,2021-10-02
2021-03-12,Bloomington,14020,11.3117397,NA,NA,2021-10-02
2021-03-13,Bloomington,14020,10.720828,2021-03-07,0.005350283519297604,2021-10-02
2021-03-14,Bloomington,14020,9.8766683,NA,NA,2021-10-02
2021-03-15,Bloomington,14020,9.3701725,NA,NA,2021-10-02
2021-03-16,Bloomington,14020,9.2013405,NA,NA,2021-10-02
2021-03-17,Bloomington,14020,9.1169246,NA,NA,2021-10-02
2021-03-18,Bloomington,14020,10.8052439,NA,NA,2021-10-02
2021-03-19,Bloomington,14020,10.551996,NA,NA,2021-10-02
2021-03-20,Bloomington,14020,11.4805717,2021-03-14,0.006980889196950193,2021-10-02
2021-03-21,Bloomington,14020,11.9870675,NA,NA,2021-10-02
2021-03-22,Bloomington,14020,12.4091473,NA,NA,2021-10-02
2021-03-23,Bloomington,14020,13.7598028,NA,NA,2021-10-02
2021-03-24,Bloomington,14020,13.5065549,NA,NA,2021-10-02
2021-03-25,Bloomington,14020,13.9286347,NA,NA,2021-10-02
2021-03-26,Bloomington,14020,15.7013701,NA,NA,2021-10-02
2021-03-27,Bloomington,14020,15.1948743,2021-03-21,0.008517103264122278,2021-10-02
2021-03-28,Bloomington,14020,15.785786,NA,NA,2021-10-02
2021-03-29,Bloomington,14020,16.7987777,NA,NA,2021-10-02
2021-03-30,Bloomington,14020,16.3766978,NA,NA,2021-10-02
2021-03-31,Bloomington,14020,16.7987777,NA,NA,2021-10-02
2021-04-01,Bloomington,14020,17.2208575,NA,NA,2021-10-02
2021-04-02,Bloomington,14020,15.785786,NA,NA,2021-10-02
2021-04-03,Bloomington,14020,15.870202,2021-03-28,0.01040356140520662,2021-10-02
2021-04-04,Bloomington,14020,16.8831936,NA,NA,2021-10-02
2021-04-05,Bloomington,14020,16.5455298,NA,NA,2021-10-02
2021-04-06,Bloomington,14020,16.7987777,NA,NA,2021-10-02
2021-04-07,Bloomington,14020,17.3052735,NA,NA,2021-10-02
2021-04-08,Bloomington,14020,16.8831936,NA,NA,2021-10-02
