name,time_value,value,stderr,issue,lag
"Cincinnati, OH-KY-IN",2020-05-31,0.63115040685102,0.031926167440349,NA,NA
"Cincinnati, OH-KY-IN",2020-06-01,0.52240465470644,0.03372652899939,NA,NA
"Cincinnati, OH-KY-IN",2020-06-02,0.47292185910828,0.027258906126327,NA,NA
"Cincinnati, OH-KY-IN",2020-06-03,0.52656822019209,0.025626664184872,NA,NA
"Cincinnati, OH-KY-IN",2020-06-04,0.63529604147606,0.029146134325446,NA,NA
"Cincinnati, OH-KY-IN",2020-06-05,0.5438428326564,0.031166373979252,NA,NA
"Cincinnati, OH-KY-IN",2020-06-06,0.60271381931293,0.029881294082924,NA,NA
"Cincinnati, OH-KY-IN",2020-06-07,0.58380911528442,0.037379039711928,NA,NA
"Cincinnati, OH-KY-IN",2020-06-08,0.55925675117028,0.030746787153583,NA,NA
"Cincinnati, OH-KY-IN",2020-06-09,0.5813244952096,0.033940892921788,NA,NA
"Cincinnati, OH-KY-IN",2020-06-10,0.60735139808918,0.033073441162253,NA,NA
"Cincinnati, OH-KY-IN",2020-06-11,0.53660239070073,0.034067370970945,NA,NA
"Cincinnati, OH-KY-IN",2020-06-12,0.54021622928857,0.033755421392714,NA,NA
"Cincinnati, OH-KY-IN",2020-06-13,0.49262534929132,0.034132523827585,NA,NA
"Cincinnati, OH-KY-IN",2020-06-14,0.56470941457988,0.040393720992662,NA,NA
"Cincinnati, OH-KY-IN",2020-06-15,0.69416192439035,0.033402063358309,NA,NA
"Cincinnati, OH-KY-IN",2020-06-16,0.6168639171619,0.030449857665814,NA,NA
"Cincinnati, OH-KY-IN",2020-06-17,0.67963958236642,0.028299997759212,NA,NA
"Cincinnati, OH-KY-IN",2020-06-18,0.65131554130515,0.028386935213181,NA,NA
"Cincinnati, OH-KY-IN",2020-06-19,0.60453864637449,0.028607713170796,NA,NA
"Cincinnati, OH-KY-IN",2020-06-20,0.73909390462151,0.028884840659946,NA,NA
"Cincinnati, OH-KY-IN",2020-06-21,0.7738894960872,0.053379540255212,NA,NA
"Cincinnati, OH-KY-IN",2020-06-22,0.82496974135999,0.044667796600564,NA,NA
"Cincinnati, OH-KY-IN",2020-06-23,0.90991497130744,0.031725287019217,NA,NA
